4,trafficset1,light_timeset1,1624708087.0
361,START,trafficset1,1624708117.0
4,trafficset1,light_timeset1,1624708117.0
362,START,trafficset1,1624708148.0
4,trafficset1,light_timeset1,1624708148.0
363,START,trafficset1,1624708169.0
4,trafficset1,light_timeset1,1624708169.0
364,START,trafficset1,1624708215.0
4,trafficset1,light_timeset1,1624708215.0
365,START,trafficset1,1624708380.0
4,trafficset1,light_timeset1,1624708380.0
366,START,trafficset1,1624708410.0
4,trafficset1,light_timeset1,1624708410.0
367,START,trafficset1,1624708440.0
4,trafficset1,light_timeset1,1624708440.0
368,START,trafficset1,1624708471.0
4,trafficset1,light_timeset1,1624708471.0
369,START,trafficset1,1624708501.0
4,trafficset1,light_timeset1,1624708501.0
370,START,trafficset1,1624708531.0
4,trafficset1,light_timeset1,1624708531.0
371,START,trafficset1,1624708615.0
4,trafficset1,light_timeset1,1624708615.0
372,START,trafficset1,1624708646.0
4,trafficset1,light_timeset1,1624708646.0
373,START,trafficset1,1624708656.0
4,trafficset1,light_timeset1,1624708656.0
374,START,trafficset1,1624708687.0
4,trafficset1,light_timeset1,1624708687.0
375,START,trafficset1,1624708717.0
4,trafficset1,light_timeset1,1624708717.0
376,START,trafficset1,1624708748.0
4,trafficset1,light_timeset1,1624708748.0
377,START,trafficset1,1624708905.0
4,trafficset1,light_timeset1,1624708905.0
378,START,trafficset1,1624709736.0
3,trafficset1,light_timeset1,1624709736.0
379,START,trafficset1,1624709767.0
5,trafficset1,light_timeset1,1624709767.0
380,START,trafficset1,1624709798.0
5,trafficset1,light_timeset1,1624709798.0
381,START,trafficset1,1624709829.0
5,trafficset1,light_timeset1,1624709829.0
382,START,trafficset1,1624709860.0
2,trafficset1,light_timeset1,1624709860.0
383,START,trafficset1,1624709891.0
5,trafficset1,light_timeset1,1624709891.0
384,START,trafficset1,1624717608.0
4,trafficset1,light_timeset1,1624717608.0
385,START,trafficset1,1624717638.0
4,trafficset1,light_timeset1,1624717638.0
386,START,trafficset1,1624717668.0
4,trafficset1,light_timeset1,1624717668.0
387,START,trafficset1,1624717698.0
4,trafficset1,light_timeset1,1624717698.0
388,START,trafficset1,1624717729.0
4,trafficset1,light_timeset1,1624717729.0
389,START,trafficset1,1624717758.0
4,trafficset1,light_timeset1,1624717758.0
390,START,trafficset1,1624717789.0
4,trafficset1,light_timeset1,1624717789.0
391,START,trafficset1,1624718950.0
4,trafficset1,light_timeset1,1624718950.0
392,START,trafficset1,1624719252.0
1,trafficset1,light_timeset1,1624719252.0
393,START,trafficset1,1624719253.0
1,trafficset1,light_timeset1,1624719253.0
394,START,trafficset1,1624719253.0
1,trafficset1,light_timeset1,1624719253.0
395,START,trafficset1,1624719254.0
1,trafficset1,light_timeset1,1624719254.0
396,START,trafficset1,1624719254.0
1,trafficset1,light_timeset1,1624719254.0
397,START,trafficset1,1624719254.0
1,trafficset1,light_timeset1,1624719254.0
398,START,trafficset1,1624719256.0
1,trafficset1,light_timeset1,1624719256.0
399,START,trafficset1,1624719260.0
1,trafficset1,light_timeset1,1624719260.0
400,START,trafficset1,1624719260.0
1,trafficset1,light_timeset1,1624719260.0
401,START,trafficset1,1624719266.0
5,trafficset1,light_timeset1,1624719266.0
402,START,trafficset1,1624719268.0
1,trafficset1,light_timeset1,1624719268.0
403,START,trafficset1,1624719271.0
1,trafficset1,light_timeset1,1624719271.0
404,START,trafficset1,1624719293.0
4,trafficset1,light_timeset1,1624719293.0
405,START,trafficset1,1624719323.0
4,trafficset1,light_timeset1,1624719323.0
406,START,trafficset1,1624719353.0
4,trafficset1,light_timeset1,1624719353.0
407,START,trafficset1,1624719383.0
4,trafficset1,light_timeset1,1624719383.0
408,START,trafficset1,1624719412.0
4,trafficset1,light_timeset1,1624719412.0
409,START,trafficset1,1624719442.0
4,trafficset1,light_timeset1,1624719442.0
410,START,trafficset1,1624719472.0
4,trafficset1,light_timeset1,1624719472.0
411,START,trafficset1,1624719502.0
4,trafficset1,light_timeset1,1624719502.0
412,START,trafficset1,1624719532.0
4,trafficset1,light_timeset1,1624719532.0
413,START,trafficset1,1624719562.0
4,trafficset1,light_timeset1,1624719562.0
414,START,trafficset1,1624719591.0
4,trafficset1,light_timeset1,1624719591.0
415,START,trafficset1,1624719621.0
4,trafficset1,light_timeset1,1624719621.0
416,START,trafficset1,1624719651.0
4,trafficset1,light_timeset1,1624719651.0
417,START,trafficset1,1624719681.0
4,trafficset1,light_timeset1,1624719681.0
418,START,trafficset1,1624719711.0
4,trafficset1,light_timeset1,1624719711.0
419,START,trafficset1,1624719740.0
4,trafficset1,light_timeset1,1624719740.0
420,START,trafficset1,1624719770.0
4,trafficset1,light_timeset1,1624719770.0
421,START,trafficset1,1624720710.0
4,trafficset1,light_timeset1,1624720710.0
422,START,trafficset1,1624720739.0
4,trafficset1,light_timeset1,1624720739.0
423,START,trafficset1,1624720769.0
4,trafficset1,light_timeset1,1624720769.0
424,START,trafficset1,1624720798.0
4,trafficset1,light_timeset1,1624720798.0
425,START,trafficset1,1624720828.0
4,trafficset1,light_timeset1,1624720828.0
426,START,trafficset1,1624720858.0
4,trafficset1,light_timeset1,1624720858.0
427,START,trafficset1,1624720887.0
4,trafficset1,light_timeset1,1624720887.0
428,START,trafficset1,1624720917.0
4,trafficset1,light_timeset1,1624720917.0
429,START,trafficset1,1624720946.0
4,trafficset1,light_timeset1,1624720946.0
430,START,trafficset1,1624720976.0
4,trafficset1,light_timeset1,1624720976.0
431,START,trafficset1,1624721005.0
4,trafficset1,light_timeset1,1624721005.0
432,START,trafficset1,1624721035.0
4,trafficset1,light_timeset1,1624721035.0
433,START,trafficset1,1624721065.0
4,trafficset1,light_timeset1,1624721065.0
434,START,trafficset1,1624721094.0
4,trafficset1,light_timeset1,1624721094.0
435,START,trafficset1,1624721124.0
4,trafficset1,light_timeset1,1624721124.0
